match_id,id,name,team,xg_contribution,xg_buildup,xg_assist,xg_shot
7559,5252.0,Marwan Mohsen,Egypt,0.029723978,0.0,0.0,0.029723978
7559,5253.0,Amr Medhat Warda,Egypt,0.07006310700000001,0.036332123,0.0,0.033730984000000006
7559,5254.0,Ali Gabr,Egypt,0.0224514,0.0224514,0.0,0.0
7559,5261.0,Mahmoud Ibrahim Hassan,Egypt,0.765681901,0.18456326,0.504974728,0.238255773
7559,5262.0,Tarek Hamed,Egypt,0.248018222,0.248018222,0.0,0.0
7559,5263.0,Mohamed Abdul Shafy Sayed Abouezeid,Egypt,0.689537988,0.689537988,0.0,0.0
7559,5716.0,Hussain Al Mogahwi,Saudi Arabia,0.894362122,0.7200123720000001,0.088997774,0.206290302
7559,6290.0,Motaz Ali Hassan Hawsawi,Saudi Arabia,0.6350100180000001,0.6350100180000001,0.0,0.0
7559,6291.0,Yasser Abdullah Al Mosailem,Saudi Arabia,0.13255453,0.13255453,0.0,0.0
7559,6292.0,Essam Kamal Tawfik El Hadary,Egypt,0.0224514,0.0224514,0.0,0.0
7560,3064.0,David Silva,Spain,0.9602369154999999,0.8495263024999999,0.110710613,0.14370556
7560,3302.0,Nordin Amrabat,Morocco,0.165983292,0.053815430000000004,0.10264764,0.009520222
7560,5198.0,Diego da Silva Costa,Spain,1.2405216849999998,1.13219394,0.108327745,0.42462955
7560,5201.0,Sergio Ramos García,Spain,1.2286747709,1.2286747709,0.0,0.0048279925
7560,5203.0,Sergio Busquets i Burgos,Spain,0.6725948729,0.6071551428999999,0.0,0.06543973
7560,5208.0,Thiago Alcântara do Nascimento,Spain,1.3748985684000001,1.3748985684000001,0.0,0.104138973
7560,5210.0,Francisco Román Alarcón Suárez,Spain,1.5079409439,1.1654401609000002,0.41678839549999996,0.7075643899999999
7560,5211.0,Jordi Alba Ramos,Spain,0.3958131308999999,0.3958131308999999,0.13726918,0.0
7560,5213.0,Gerard Piqué Bernabéu,Spain,0.6224213039,0.46522605549999996,0.06323461,0.09396063839999999
7560,5216.0,Andrés Iniesta Luján,Spain,1.4525496129000004,1.1019546329,0.8512658954,0.103888055
7560,5217.0,Iago Aspas Juncal,Spain,0.77280098,0.0,0.13630858,0.6364924
7560,5219.0,Romain Saïss,Morocco,0.066092126,0.066092126,0.0,0.0
7560,5221.0,Manuel Marouan da Costa Trinidade,Morocco,0.053815430000000004,0.053815430000000004,0.0,0.0
7560,5232.0,Mbark Boussoufa,Morocco,0.252336956,0.252336956,0.0,0.053815430000000004
7560,5233.0,Munir Mohand Mohamedi,Morocco,0.009520222,0.009520222,0.0,0.0
7560,5236.0,Karim El Ahmadi Al Aroos,Morocco,0.021796918,0.012276696,0.009520222,0.0
7560,5237.0,Hakim Ziyech,Morocco,0.544473148,0.208041748,0.3364314,0.095873886
7560,5242.0,Younès Belhanda,Morocco,0.066092126,0.012276696,0.053815430000000004,0.0
7560,5245.0,Achraf Hakimi Mouh,Morocco,0.066092126,0.066092126,0.012276696,0.0
7560,5718.0,Rodrigo Moreno Machado,Spain,0.11472589999999999,0.0,0.0,0.11472589999999999
7560,5719.0,Marco Asensio Willemsen,Spain,0.77280098,0.77280098,0.0,0.13630858
7560,5721.0,Daniel Carvajal Ramos,Spain,1.8026327754999998,1.1661403755,0.71177675,0.0
7560,5724.0,Fayçal Fajr,Morocco,0.01178647,0.0,0.01178647,0.0
7560,5726.0,Khalid Boutaïb,Morocco,0.892656558,0.021796918,0.0,0.8708596399999999
7560,5727.0,Nabil Dirar,Morocco,0.208041748,0.208041748,0.08359719,0.10264764
7560,6301.0,Youssef En-Nesyri,Morocco,0.01178647,0.0,0.0,0.01178647
7561,3720.0,Johann Berg Gudmundsson,Iceland,0.3188770430000001,0.221501477,0.089302924,0.036130057
7561,3944.0,Gylfi Sigurdsson,Iceland,1.569579051,0.301030597,0.48186021399999995,0.78668824
7561,5456.0,Mateo Kovačić,Croatia,0.2885045277,0.2481368384,0.0064667037,0.037452730000000004
7561,5459.0,Marko Pjaca,Croatia,0.0328914113,0.0328914113,0.0,0.029976452
7561,5460.0,Andrej Kramarić,Croatia,0.3152977244,0.306714098,0.0050318820000000005,0.0332599004
7561,5463.0,Luka Modrić,Croatia,0.2913079893,0.2799209013,0.041363540000000004,0.0029149593
7561,5470.0,Ivan Rakitić,Croatia,0.14528348200000002,0.029708156000000003,0.0,0.115575326
7561,5474.0,Ivan Perišić,Croatia,0.2138144984,0.0385600784,0.021387216,0.153867204
7561,5500.0,Björn Bergmann Sigurðarson,Iceland,0.028057415000000002,0.028057415000000002,0.0,0.0
7561,5501.0,Hörður Björgvin Magnússon,Iceland,0.45909320800000003,0.26490054,0.0,0.194192668
7561,5508.0,Birkir Már Sævarsson,Iceland,0.26490054,0.26490054,0.0,0.0
7561,5509.0,Birkir Bjarnason,Iceland,0.623761592,0.0,0.009026968,0.614734624
7561,5512.0,Emil Hallfreðsson,Iceland,0.466417244,0.45739027600000004,0.008072642,0.009026968
7561,5514.0,Alfreð Finnbogason,Iceland,0.42801369600000005,0.163113156,0.26490054,0.13486308
7561,5515.0,Aron Einar Gunnarsson,Iceland,0.8823485310000001,0.338307641,0.46139658,0.110894386
7561,5739.0,Vedran Ćorluka,Croatia,0.22599572999999998,0.22599572999999998,0.0,0.0
7561,5831.0,Sverrir Ingi Ingason,Iceland,0.222043752,0.008072642,0.0,0.21397111000000002
7561,6305.0,Milan Badelj,Croatia,0.4054481882999999,0.28027435729999994,0.125173831,0.220963848
7561,6307.0,Duje Ćaleta-Car,Croatia,0.20957676,0.20957676,0.0,0.0
7561,6308.0,Josip Pivarić,Croatia,0.27429325,0.269261368,0.0,0.0050318820000000005
7561,6309.0,Tin Jedvaj,Croatia,0.20957676,0.20957676,0.0,0.0
7561,6310.0,Filip Bradarić,Croatia,0.0382917824,0.0382917824,0.0,0.0
7562,3240.0,Mathew Ryan,Australia,0.028611952000000003,0.028611952000000003,0.0,0.0
7562,3281.0,Aaron Mooy,Australia,1.073682081,0.47252187700000003,0.5758672650000001,0.025292939
7562,3632.0,André Carrillo,Peru,0.19063646,0.160097536,0.0,0.030538924000000002
7562,5478.0,Trent Sainsbury,Australia,0.9515959820000002,0.47252187700000003,0.513060456,0.314474179
7562,5479.0,Aziz Eraltay Behich,Australia,0.5790039849999999,0.34846053,0.095449395,0.13509406000000002
7562,5481.0,Mathew Leckie,Australia,0.526032585,0.34846053,0.04009555,0.137476505
7562,5482.0,Josh Risdon,Australia,0.512617427,0.512617427,0.0,0.0
7562,5483.0,Daniel Arzani,Australia,0.02299574,0.0,0.0,0.02299574
7562,5488.0,Mark Milligan,Australia,0.6056351870000001,0.47252187700000003,0.13311331,0.0
7562,5489.0,Mile Jedinak,Australia,0.778197047,0.512617427,0.0,0.294191572
7562,5491.0,Tom Rogić,Australia,0.484005475,0.095449395,0.0,0.38855607999999997
7562,5518.0,Miguel Ángel Trauco Saavedra,Peru,0.15686846000000002,0.15686846000000002,0.0,0.0
7562,5519.0,Christian Alberto Cueva Bravo,Peru,0.160097536,0.160097536,0.0,0.0
7562,5521.0,Luis Jan Piers Advíncula Castrillón,Peru,0.19063646,0.19063646,0.0,0.0
7562,5523.0,Renato Fabrizio Tapia Cortijo,Peru,0.003229076,0.003229076,0.0,0.0
7562,5525.0,Édison Michael Flores Peralta,Peru,0.003229076,0.003229076,0.0,0.0
7562,5526.0,Pedro Jesús Aquino Sánchez,Peru,0.15686846000000002,0.15686846000000002,0.0,0.0
7562,5529.0,Víctor Yoshimar Yotún Flores,Peru,0.026192756,0.0,0.02296368,0.003229076
7562,5530.0,Christian Guillermo Martín Ramos Garagay,Peru,0.19063646,0.187407384,0.003229076,0.0
7562,5535.0,José Paolo Guerrero González,Peru,0.21037106400000002,0.0,0.030538924000000002,0.17983214000000003
7562,5738.0,Anderson Santamaría Bardales,Peru,0.15686846000000002,0.15686846000000002,0.0,0.0
7562,6314.0,Tim Cahill,Australia,0.137084556,0.0,0.0,0.137084556
7563,2948.0,Nabil Fekir,France,0.118746478,0.118746478,0.0,0.044031088
7563,2999.0,Presnel Kimpembe,France,0.19353355360000005,0.19353355360000005,0.0,0.0
7563,3009.0,Kylian Mbappé,France,0.04534027,0.04534027,0.024905313000000002,0.0
7563,3027.0,Zanka,Denmark,0.04903172,0.04903172,0.0,0.0
7563,3043.0,Christian Eriksen,Denmark,0.06722625,0.0,0.0,0.06722625
7563,3245.0,Thomas Lemar,France,0.29050185100000003,0.19347707300000003,0.084818275,0.012206503
7563,3261.0,Benjamin Mendy,France,0.10923190860000001,0.10923190860000001,0.07471539,0.0
7563,3446.0,Djibril Sidibé,France,0.22669339060000004,0.22669339060000004,0.0307742636,0.0
7563,3543.0,Steve Mandanda,France,0.061789766999999995,0.061789766999999995,0.0,0.0
7563,3604.0,Olivier Giroud,France,0.189452235,0.114736845,0.0,0.18098798700000002
7563,3959.0,Andreas Christensen,Denmark,0.04903172,0.04903172,0.0,0.0
7563,3961.0,N'Golo Kanté,France,0.09499710360000001,0.09499710360000001,0.0,0.0
7563,4763.0,Henrik Dalsgaard,Denmark,0.04903172,0.04903172,0.0,0.04903172
7563,5477.0,Ousmane Dembélé,France,0.17947806200000002,0.154782473,0.024695589,0.049819058
7563,5484.0,Lucas Hernández Pi,France,0.12719245,0.12719245,0.08583764,0.0
7563,5485.0,Raphaël Varane,France,0.24652724360000003,0.18083474360000004,0.0,0.0656925
7563,5487.0,Antoine Griezmann,France,0.1415565946,0.12719245,0.0,0.0143641446
7563,5524.0,Jens Stryger Larsen,Denmark,0.073351423,0.073351423,0.024319703,0.0
7563,5527.0,Thomas Delaney,Denmark,0.073351423,0.073351423,0.04903172,0.0
7563,5534.0,Simon Thorup Kjær,Denmark,0.04903172,0.04903172,0.0,0.0
7563,5737.0,Steven N'Kemboanza Mike Christopher N'Zonzi,France,0.24781398660000006,0.24781398660000006,0.04135481,0.0
7563,6303.0,Viktor Fischer,Denmark,0.008923972,0.0,0.0,0.008923972
7564,2995.0,Ángel Di María,Argentina,0.15932895,0.15932895,0.0,0.08899145
7564,3090.0,Nicolás Otamendi,Argentina,0.24255464499999999,0.24255464499999999,0.0,0.0
7564,3338.0,Onyinye Ndidi,Nigeria,0.34586674,0.34586674,0.0,0.08425272
7564,3602.0,Marcos Rojo,Argentina,0.44783567999999996,0.34230339,0.10553229,0.06941664
